EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,SW_VTH__km/s,ION_NP__#/cc,VX_(GSM)_(@_x_)_km/s,VY_(GSM)_(@_y_)_km/s,VZ_(GSM)_(@_z_)_km/s
2009-08-01T16:14:37.886Z,488.25,469.80,-408.92,10.47,-188.11
2009-08-01T16:16:06.640Z,468.12,416.83,-404.56,965.39,-172.37
2009-08-01T16:17:50.699Z,450.70,407.85,-404.03,594.66,-155.52
2009-08-01T16:19:31.699Z,493.61,438.26,-404.49,836.42,-156.21
2009-08-01T16:21:06.574Z,513.44,441.90,-406.58,792.83,-165.77
2009-08-01T16:22:41.453Z,496.17,458.57,-408.15,138.18,-189.42
2009-08-01T16:24:13.269Z,459.63,461.59,-409.67,536.91,-220.07
2009-08-01T16:25:51.207Z,482.56,424.77,-406.87,-117.80,-227.87
2009-08-01T16:27:35.265Z,454.08,429.83,-407.05,282.56,-194.81
2009-08-01T16:29:13.203Z,465.35,427.56,-401.34,740.49,-184.94
2009-08-01T16:30:51.140Z,466.96,410.43,-403.12,577.76,-201.96
2009-08-01T16:32:29.078Z,454.84,422.65,-405.14,-188.98,-168.07
2009-08-01T16:34:03.921Z,477.74,424.15,-404.36,389.95,-176.39
2009-08-01T16:35:48.015Z,492.37,448.29,-405.32,-337.94,-166.71
2009-08-01T16:37:22.890Z,480.52,448.19,-411.98,-119.88,-122.34
2009-08-01T16:38:57.765Z,467.15,436.51,-413.55,-610.95,-986.86
2009-08-01T16:40:32.609Z,449.45,379.97,-412.88,-906.79,-109.11
2009-08-01T16:42:15.312Z,493.25,403.96,-404.76,-122.57,-172.25
2009-08-01T16:43:51.722Z,504.54,404.68,-403.91,-116.92,-212.93
2009-08-01T16:45:29.664Z,474.93,398.48,-405.73,-181.80,-184.00
2009-08-01T16:47:10.484Z,510.91,458.00,-402.86,-329.58,-255.59
2009-08-01T16:48:45.535Z,506.26,380.34,-401.80,-801.49,-115.81
2009-08-01T16:50:23.476Z,479.57,393.44,-401.73,-611.03,-105.93
2009-08-01T16:52:06.003Z,495.21,425.70,-402.55,-716.46,-117.53
2009-08-01T16:53:42.410Z,485.16,410.17,-403.50,-793.91,-953.12
2009-08-01T16:55:17.289Z,501.59,408.27,-403.38,-759.15,-124.66
2009-08-01T16:56:55.230Z,489.51,395.51,-405.70,-132.99,-524.88
2009-08-01T16:58:33.167Z,472.84,375.96,-407.14,-669.62,-776.90
2009-08-01T17:00:10.929Z,485.72,391.01,-406.31,302.31,-107.98
2009-08-01T17:01:54.988Z,456.79,392.78,-413.52,-175.10,-858.37
2009-08-01T17:03:26.804Z,416.97,368.64,-415.49,-151.96,-572.21
2009-08-01T17:05:04.777Z,434.67,376.23,-415.71,-133.91,-620.61
2009-08-01T17:06:42.714Z,425.21,369.26,-415.63,-161.98,-301.63
2009-08-01T17:08:28.269Z,444.33,381.79,-413.97,-138.44,-618.61
2009-08-01T17:09:57.203Z,415.31,394.68,-413.51,-841.34,-514.15
2009-08-01T17:11:42.792Z,468.98,377.10,-414.58,-630.71,-982.50
2009-08-01T17:13:14.468Z,479.21,387.31,-410.09,550.34,-639.07
2009-08-01T17:14:49.347Z,471.51,393.36,-406.71,-405.10,-700.66
2009-08-01T17:16:33.406Z,499.40,387.58,-401.47,625.83,326.00
2009-08-01T17:18:11.343Z,492.80,407.48,-401.28,222.40,-345.59
2009-08-01T17:19:49.281Z,491.49,398.17,-399.95,130.25,-477.94
2009-08-01T17:21:27.218Z,458.04,389.40,-401.62,158.66,-865.86
2009-08-01T17:23:05.191Z,481.96,366.24,-401.66,202.33,-117.76
2009-08-01T17:24:46.195Z,463.45,386.56,-399.76,190.97,-740.22
2009-08-01T17:26:27.156Z,428.61,347.34,-410.16,717.15,231.43
2009-08-01T17:27:57.582Z,444.59,375.18,-403.49,808.07,-745.73
2009-08-01T17:29:39.972Z,434.02,315.30,-411.11,176.76,-416.05
2009-08-01T17:31:11.792Z,435.40,322.33,-412.49,-261.45,-762.63
2009-08-01T17:32:49.730Z,431.83,322.27,-411.70,726.70,-408.32
2009-08-01T17:34:27.667Z,419.33,320.07,-411.60,242.27,-320.78
2009-08-01T17:36:02.542Z,468.49,375.01,-402.91,190.28,302.17
2009-08-01T17:37:43.542Z,477.10,374.39,-401.77,162.37,212.27
2009-08-01T17:39:21.480Z,465.56,370.94,-402.69,140.08,-909.69
2009-08-01T17:41:04.007Z,430.92,353.68,-407.43,11.63,-463.09
2009-08-01T17:42:34.300Z,420.62,353.28,-408.41,632.38,-101.60
2009-08-01T17:44:12.238Z,409.45,383.07,-409.55,740.97,-422.52
2009-08-01T17:45:56.296Z,440.95,361.02,-411.29,461.97,-563.77
2009-08-01T17:47:28.113Z,437.92,353.04,-410.54,644.07,-983.16
2009-08-01T17:49:06.054Z,436.82,377.56,-412.22,10.27,-795.57
2009-08-01T17:50:43.992Z,432.92,369.29,-411.65,919.51,-847.20
2009-08-01T17:52:21.929Z,434.88,347.35,-412.82,406.16,-103.17
2009-08-01T17:53:59.867Z,413.82,367.37,-414.48,880.99,-907.23
2009-08-01T17:55:37.808Z,430.47,345.99,-411.46,574.16,-748.86
2009-08-01T17:57:23.535Z,447.35,385.41,-415.82,607.52,-129.36
2009-08-01T17:58:56.742Z,438.57,379.19,-411.67,944.74,-968.19
2009-08-01T18:00:31.621Z,437.05,342.55,-419.04,-508.97,-664.11
2009-08-01T18:02:09.562Z,448.18,346.93,-415.24,374.22,-153.11
2009-08-01T18:03:47.499Z,427.59,332.05,-414.65,232.77,-126.60
2009-08-01T18:05:25.437Z,452.96,324.66,-420.68,-120.33,-680.20
2009-08-01T18:07:03.374Z,441.42,306.37,-419.05,734.26,-120.32
2009-08-01T18:08:41.316Z,408.82,296.57,-417.01,-204.96,-128.60
2009-08-01T18:10:19.253Z,403.28,288.23,-418.35,-938.07,-127.70
2009-08-01T18:11:57.191Z,398.66,314.26,-419.54,-397.44,-930.96
2009-08-01T18:13:42.921Z,413.00,302.79,-419.34,-349.29,-130.54
2009-08-01T18:15:16.265Z,409.86,335.36,-421.47,-531.94,-793.54
2009-08-01T18:16:51.007Z,407.11,316.79,-420.78,-361.47,-137.23
2009-08-01T18:18:28.945Z,395.09,289.92,-419.42,-517.95,-112.13
2009-08-01T18:20:06.882Z,392.43,289.64,-419.68,-408.60,-125.35
2009-08-01T18:21:44.820Z,400.94,284.65,-418.10,-473.47,-123.61
2009-08-01T18:23:22.757Z,408.38,294.91,-419.15,-503.66,-107.83
2009-08-01T18:25:00.695Z,424.69,344.15,-411.84,12.86,-116.54
2009-08-01T18:26:38.632Z,415.91,351.03,-412.85,12.37,-184.06
2009-08-01T18:28:13.515Z,415.11,351.79,-410.48,173.73,-142.21
2009-08-01T18:29:59.109Z,443.95,355.21,-410.87,130.70,-131.26
2009-08-01T18:31:32.453Z,427.66,346.92,-413.00,162.63,-144.53
2009-08-01T18:33:07.328Z,399.79,347.16,-412.96,10.54,-115.97
2009-08-01T18:34:45.265Z,400.08,354.59,-411.93,12.63,-113.62
2009-08-01T18:36:23.203Z,410.29,352.17,-413.67,681.38,-913.66
2009-08-01T18:38:01.148Z,405.87,346.46,-413.80,819.09,-998.77
2009-08-01T18:39:39.085Z,416.95,348.47,-411.59,943.35,-763.27
2009-08-01T18:41:17.023Z,407.12,349.65,-411.23,10.19,-764.36
2009-08-01T18:42:54.960Z,409.00,344.24,-413.99,550.16,-538.85
2009-08-01T18:44:32.898Z,405.16,332.22,-413.00,397.32,-761.16
2009-08-01T18:46:18.492Z,423.55,394.27,-412.03,861.72,-429.87
2009-08-01T18:47:51.835Z,415.71,379.56,-410.16,741.99,-763.10
2009-08-01T18:49:26.718Z,454.56,384.84,-414.61,10.51,-138.35
2009-08-01T18:51:04.656Z,419.46,354.60,-417.03,11.47,-121.90
2009-08-01T18:52:42.593Z,422.17,367.41,-414.98,138.95,-116.40
2009-08-01T18:54:20.531Z,414.42,379.26,-415.51,131.46,-937.21
2009-08-01T18:55:58.468Z,415.96,391.16,-414.17,768.61,-111.23
2009-08-01T18:57:36.406Z,406.47,406.24,-415.85,128.84,-115.76
2009-08-01T18:59:14.343Z,396.86,381.93,-414.27,704.82,-441.33
2009-08-01T19:00:52.289Z,421.56,373.90,-414.49,633.74,-467.47
2009-08-01T19:02:37.882Z,412.61,394.79,-414.66,266.19,-118.02
2009-08-01T19:04:11.226Z,407.96,383.03,-414.01,617.60,-221.17
2009-08-01T19:05:46.101Z,403.54,378.58,-415.12,462.71,-430.24
2009-08-01T19:07:24.039Z,390.41,380.35,-415.57,166.65,-899.74
2009-08-01T19:09:01.976Z,413.48,381.19,-409.62,894.49,-100.29
2009-08-01T19:10:39.914Z,417.81,401.14,-411.64,10.70,-529.07
2009-08-01T19:12:17.859Z,427.32,413.64,-410.15,950.44,-391.63
2009-08-01T19:13:52.742Z,399.13,355.22,-406.27,164.23,-205.15
2009-08-01T19:15:39.859Z,425.40,368.49,-408.00,153.09,184.30
2009-08-01T19:17:17.796Z,415.13,410.60,-412.56,992.49,-444.50
2009-08-01T19:18:54.203Z,421.28,370.95,-411.62,941.73,-441.90
2009-08-01T19:20:27.554Z,402.75,350.29,-411.82,488.84,-621.17
2009-08-01T19:21:59.375Z,398.49,350.90,-411.05,718.67,-406.77
2009-08-01T19:23:40.367Z,408.52,348.41,-411.60,638.56,-524.97
2009-08-01T19:25:18.304Z,402.73,340.86,-415.56,437.08,-447.51
2009-08-01T19:26:56.242Z,404.12,360.96,-413.38,493.48,-465.52
2009-08-01T19:28:34.179Z,409.72,358.36,-413.17,201.00,-767.71
2009-08-01T19:30:12.124Z,399.39,393.56,-412.30,406.21,-443.72
2009-08-01T19:31:50.062Z,406.91,386.68,-413.90,208.50,-330.87
2009-08-01T19:33:27.999Z,397.50,384.06,-413.93,971.86,-369.52
2009-08-01T19:35:13.593Z,405.31,385.81,-412.88,550.70,-161.39
2009-08-01T19:36:46.937Z,390.87,389.40,-413.92,216.56,-287.90
2009-08-01T19:38:21.812Z,394.05,374.27,-412.97,370.19,128.51
2009-08-01T19:39:59.749Z,401.96,383.29,-412.43,246.19,153.82
2009-08-01T19:41:37.695Z,400.45,373.10,-413.06,214.69,155.25
2009-08-01T19:43:15.632Z,414.48,386.69,-413.79,360.04,346.66
2009-08-01T19:44:53.570Z,397.21,362.25,-414.73,279.53,433.43
2009-08-01T19:46:28.445Z,382.88,366.29,-416.11,-368.66,509.24
2009-08-01T19:48:06.382Z,388.58,357.09,-416.42,-165.14,571.76
2009-08-01T19:49:44.328Z,398.99,361.20,-416.18,150.79,679.21
2009-08-01T19:51:29.921Z,406.06,343.57,-414.67,519.81,830.00
2009-08-01T19:53:03.265Z,395.03,353.95,-414.87,135.17,726.53
2009-08-01T19:54:38.140Z,390.78,377.80,-415.42,-721.21,781.63
2009-08-01T19:56:13.164Z,395.91,405.67,-411.33,298.89,382.88
2009-08-01T19:58:00.140Z,393.96,402.05,-413.03,307.32,568.98
2009-08-01T19:59:38.085Z,395.09,377.85,-415.86,179.58,11.87
2009-08-01T20:01:16.023Z,384.89,368.18,-414.14,509.20,10.59
2009-08-01T20:02:53.960Z,384.69,370.44,-415.05,869.44,10.53
2009-08-01T20:04:25.773Z,389.79,371.32,-415.40,862.85,10.56
2009-08-01T20:06:03.710Z,405.80,391.16,-413.41,958.85,-367.89
2009-08-01T20:07:49.304Z,408.68,372.37,-413.25,851.45,-519.90
2009-08-01T20:09:22.656Z,399.59,377.73,-415.43,506.56,-330.24
2009-08-01T20:10:57.531Z,383.72,346.24,-413.57,10.95,-208.36
2009-08-01T20:12:35.468Z,391.75,378.72,-414.50,728.62,-265.08
2009-08-01T20:14:13.406Z,376.51,344.86,-414.03,139.13,384.00
2009-08-01T20:15:51.343Z,382.49,358.42,-411.29,141.82,-466.58
2009-08-01T20:20:45.164Z,377.34,398.38,-415.72,10.64,-415.47
2009-08-01T20:22:23.101Z,384.22,382.17,-415.49,10.43,-399.37
2009-08-01T20:24:08.695Z,396.96,392.77,-415.58,11.72,-115.31
2009-08-01T20:25:42.039Z,361.65,350.16,-412.04,215.68,-168.71
2009-08-01T20:27:23.039Z,367.74,386.22,-410.14,230.53,-107.51
2009-08-01T20:28:57.953Z,355.14,393.54,-411.44,226.17,-217.08
2009-08-01T20:30:38.921Z,367.74,359.57,-413.63,212.19,101.35
2009-08-01T20:32:10.734Z,352.26,349.49,-412.82,211.31,806.41
2009-08-01T20:33:51.874Z,366.33,372.22,-412.61,135.86,367.48
2009-08-01T20:35:29.812Z,383.01,356.42,-409.59,137.33,400.63
2009-08-01T20:37:10.703Z,363.48,330.62,-417.71,195.47,307.36
2009-08-01T20:38:42.484Z,374.07,355.54,-414.71,141.63,450.26
2009-08-01T20:40:28.085Z,384.54,347.02,-415.49,183.31,535.43
2009-08-01T20:41:59.898Z,384.09,377.58,-413.55,180.52,598.56
2009-08-01T20:43:42.429Z,358.10,342.04,-418.44,180.66,-140.23
2009-08-01T20:45:14.242Z,387.57,377.96,-417.15,200.05,539.96
2009-08-01T20:46:52.179Z,360.71,360.11,-414.90,212.17,-360.82
2009-08-01T20:48:30.117Z,353.12,333.58,-414.02,244.25,-917.77
2009-08-01T20:50:08.062Z,357.66,339.03,-414.06,200.20,566.28
2009-08-01T20:51:46.000Z,346.93,324.47,-412.99,202.94,216.34
2009-08-01T20:53:30.062Z,354.91,346.83,-409.09,201.57,-314.92
2009-08-01T20:55:07.999Z,357.43,331.49,-411.93,218.89,536.44
2009-08-01T20:56:47.468Z,356.01,339.78,-412.12,220.72,111.06
2009-08-01T20:58:20.812Z,342.46,330.13,-412.71,228.32,258.85
2009-08-01T21:00:01.820Z,354.56,320.88,-411.86,224.96,182.54
2009-08-01T21:01:33.632Z,346.31,344.16,-410.28,193.15,300.83
2009-08-01T21:03:11.570Z,341.08,320.24,-410.33,182.31,238.98
2009-08-01T21:04:52.570Z,348.87,309.82,-411.77,194.31,115.22
2009-08-01T21:06:27.445Z,344.74,342.39,-411.53,172.41,505.47
2009-08-01T21:08:05.390Z,321.72,347.26,-410.68,226.68,-194.10
2009-08-01T21:09:43.328Z,350.77,354.61,-408.82,231.43,-585.07
2009-08-01T21:11:21.265Z,363.57,360.89,-408.03,240.93,-217.15
2009-08-01T21:13:03.796Z,356.35,360.38,-406.89,249.68,-403.22
2009-08-01T21:14:34.078Z,340.26,363.00,-409.13,229.03,-233.96
2009-08-01T21:16:18.140Z,340.53,315.30,-411.45,163.91,209.02
2009-08-01T21:17:49.960Z,324.65,316.89,-412.94,136.52,393.57
2009-08-01T21:19:34.023Z,329.19,308.63,-413.27,130.63,823.03
2009-08-01T21:21:11.960Z,315.41,302.84,-413.08,12.65,238.51
2009-08-01T21:22:49.898Z,324.25,316.22,-411.76,134.56,146.81
2009-08-01T21:24:27.835Z,326.30,307.98,-412.43,11.21,342.02
2009-08-01T21:26:04.390Z,310.71,309.62,-412.16,10.36,338.04
2009-08-01T21:27:43.718Z,330.25,320.04,-412.81,11.89,252.35
2009-08-01T21:29:20.124Z,335.46,337.48,-408.64,11.06,-696.86
2009-08-01T21:30:56.531Z,301.63,313.16,-410.11,758.02,-987.99
2009-08-01T21:32:31.406Z,269.99,248.60,-406.77,613.47,-831.67
2009-08-01T21:34:06.429Z,301.36,289.86,-395.16,657.43,-161.42
2009-08-01T21:35:44.226Z,332.38,333.89,-398.50,688.94,-109.12
2009-08-01T21:37:22.304Z,305.67,304.39,-401.90,996.28,176.04
2009-08-01T21:39:01.632Z,296.96,296.76,-402.96,820.40,-132.19
2009-08-01T21:40:38.179Z,303.40,297.32,-400.78,10.85,-349.18
2009-08-01T21:42:16.117Z,268.89,256.98,-399.77,696.26,-718.08
2009-08-01T21:43:54.062Z,308.03,291.45,-401.30,10.87,232.36
2009-08-01T21:45:37.984Z,321.34,296.17,-401.45,691.88,237.92
2009-08-01T21:47:15.210Z,308.61,331.52,-408.64,146.14,310.31
2009-08-01T21:48:50.937Z,329.12,325.43,-411.63,143.16,218.49
2009-08-01T21:50:28.875Z,306.01,312.06,-411.86,161.02,463.10
2009-08-01T21:52:06.031Z,300.72,288.76,-410.64,174.94,462.56
2009-08-01T21:53:43.914Z,306.28,274.36,-410.60,136.41,11.97
2009-08-01T21:55:21.843Z,305.44,276.52,-408.59,143.31,11.80
2009-08-01T21:56:59.789Z,298.69,312.56,-407.49,178.94,997.58
2009-08-01T21:58:37.718Z,282.35,282.05,-406.98,200.92,973.86
2009-08-01T22:00:15.664Z,290.48,297.47,-408.73,187.08,10.32
2009-08-01T22:01:57.539Z,311.63,291.85,-405.76,207.83,11.14
2009-08-01T22:03:34.601Z,307.26,296.78,-407.63,171.73,731.94
2009-08-01T22:05:07.953Z,316.40,350.93,-398.37,195.62,143.04
2009-08-01T22:06:45.890Z,297.62,325.91,-398.07,149.37,603.45
2009-08-01T22:08:22.999Z,295.68,302.05,-396.56,167.70,187.41
2009-08-01T22:10:00.937Z,308.74,336.30,-398.92,167.10,-685.31
2009-08-01T22:11:38.874Z,294.35,313.72,-395.52,218.85,145.78
2009-08-01T22:13:16.820Z,301.58,330.28,-395.02,187.18,-427.48
2009-08-01T22:14:54.757Z,308.38,426.13,-398.65,12.21,184.78
2009-08-01T22:16:32.695Z,294.51,409.43,-395.90,12.26,-370.13
2009-08-01T22:18:15.226Z,305.79,388.28,-393.63,148.34,-691.31
2009-08-01T22:19:48.570Z,325.97,411.81,-392.02,198.59,-437.48
2009-08-01T22:21:23.453Z,307.63,423.51,-391.97,214.46,508.42
2009-08-01T22:23:01.390Z,298.32,413.40,-394.39,170.84,-776.79
2009-08-01T22:24:39.328Z,334.09,417.87,-394.49,200.31,314.53
2009-08-01T22:26:17.406Z,316.68,385.86,-397.00,195.32,611.06
2009-08-01T22:27:55.203Z,327.86,404.00,-396.17,227.96,351.14
2009-08-01T22:29:33.281Z,343.40,409.33,-396.84,201.26,134.95
2009-08-01T22:31:11.085Z,332.52,333.01,-394.36,193.11,242.69
2009-08-01T22:32:50.554Z,298.93,360.52,-397.30,12.78,446.86
2009-08-01T22:34:33.226Z,349.39,457.40,-398.78,823.72,619.36
2009-08-01T22:36:10.312Z,326.36,427.30,-398.32,11.18,561.77
2009-08-01T22:37:46.039Z,337.23,474.12,-403.61,10.88,638.86
2009-08-01T22:39:23.984Z,349.90,486.48,-404.04,952.50,589.99
2009-08-01T22:41:01.078Z,351.81,494.22,-402.96,12.37,580.95
2009-08-01T22:42:39.015Z,342.56,481.60,-400.93,11.32,704.80
2009-08-01T22:44:16.945Z,344.77,456.68,-401.05,12.17,619.52
2009-08-01T22:45:53.429Z,332.05,389.56,-393.55,195.72,433.57
2009-08-01T22:47:32.000Z,328.80,433.43,-397.75,156.32,828.41
2009-08-01T22:49:09.312Z,349.06,386.95,-395.58,172.91,449.63
2009-08-01T22:50:51.765Z,357.35,416.07,-393.82,217.40,531.62
2009-08-01T22:52:27.390Z,326.66,389.62,-395.41,195.27,435.36
2009-08-01T22:54:02.226Z,337.22,409.65,-394.14,198.52,532.56
2009-08-01T22:55:41.695Z,336.24,420.37,-396.43,137.72,722.21
2009-08-01T22:57:18.101Z,353.71,430.51,-393.83,177.07,314.14
2009-08-01T22:58:56.046Z,347.06,442.29,-393.73,11.78,647.20
2009-08-01T23:00:35.515Z,323.06,438.33,-394.81,132.19,547.59
2009-08-01T23:02:11.921Z,322.42,435.92,-393.85,12.62,258.76
2009-08-01T23:03:49.859Z,320.07,464.95,-392.98,139.04,107.84
2009-08-01T23:05:27.796Z,332.30,573.26,-388.08,239.87,239.43
2009-08-01T23:07:11.148Z,364.92,518.45,-392.45,188.73,902.93
2009-08-01T23:08:46.742Z,336.94,528.76,-391.40,166.95,-424.17
2009-08-01T23:10:18.554Z,324.93,554.18,-388.75,180.98,-429.77
2009-08-01T23:11:56.492Z,340.96,504.67,-393.60,147.92,-165.34
2009-08-01T23:13:35.257Z,321.85,478.23,-393.57,191.99,-413.77
2009-08-01T23:15:12.375Z,325.29,460.80,-392.85,232.28,222.17
2009-08-01T23:16:50.312Z,335.00,476.32,-393.01,218.36,-198.66
2009-08-01T23:18:28.250Z,331.39,509.98,-391.67,199.11,-289.50
2009-08-01T23:20:07.015Z,315.91,450.29,-393.62,224.85,280.09
2009-08-01T23:21:44.953Z,310.97,438.10,-394.70,211.80,847.08
2009-08-01T23:23:27.476Z,321.15,416.85,-394.21,165.61,543.43
2009-08-01T23:25:04.601Z,301.16,418.68,-394.74,206.59,221.82
2009-08-01T23:26:37.945Z,341.56,473.26,-392.02,173.62,442.76
2009-08-01T23:28:17.414Z,310.30,415.46,-396.73,206.58,521.81
2009-08-01T23:29:54.648Z,321.25,442.16,-395.55,216.70,215.06
2009-08-01T23:31:31.757Z,293.41,404.94,-393.43,233.24,125.29
2009-08-01T23:33:10.523Z,310.37,434.43,-395.06,199.37,117.94
2009-08-01T23:34:47.640Z,343.34,487.03,-390.21,223.19,-824.74
2009-08-01T23:36:25.578Z,338.81,534.17,-391.15,217.49,-993.50
2009-08-01T23:38:00.453Z,354.10,573.88,-392.39,179.98,-386.52
2009-08-01T23:39:44.515Z,367.75,526.53,-397.58,231.26,418.79
2009-08-01T23:41:19.398Z,332.96,458.59,-393.58,675.86,-104.59
2009-08-01T23:42:54.273Z,320.26,444.20,-390.20,961.32,102.79
2009-08-01T23:44:32.210Z,319.20,444.97,-388.30,978.12,183.03
2009-08-01T23:46:11.679Z,312.16,452.42,-387.25,805.75,-300.79
2009-08-01T23:47:49.617Z,316.06,421.26,-386.73,951.37,-480.12
2009-08-01T23:49:27.554Z,269.15,372.26,-385.01,786.71,124.25
2009-08-01T23:51:03.968Z,327.55,467.35,-381.99,750.54,-374.32
2009-08-01T23:52:46.499Z,320.49,420.45,-383.25,826.00,-475.63
2009-08-01T23:54:24.437Z,285.82,460.94,-385.84,153.20,436.66
2009-08-01T23:56:02.374Z,329.44,431.94,-381.97,757.69,-608.76
2009-08-01T23:57:35.757Z,299.08,457.45,-383.51,197.72,-426.51
2009-08-01T23:59:13.695Z,321.05,522.72,-383.77,160.97,-606.19
2009-08-02T00:02:32.600Z,322.34,509.95,-389.97,680.96,-526.46
2009-08-02T00:04:07.619Z,317.75,506.65,-390.74,549.61,-848.70
2009-08-02T00:05:45.417Z,313.42,489.34,-390.14,111.55,-692.23
2009-08-02T00:07:23.356Z,321.10,500.20,-388.97,582.17,-716.96
2009-08-02T00:09:01.435Z,328.51,516.30,-388.05,881.74,-904.16
2009-08-02T00:10:39.374Z,330.51,527.81,-388.42,951.37,-900.91
2009-08-02T00:12:17.313Z,314.78,540.83,-389.45,760.21,-867.87
2009-08-02T00:13:55.111Z,328.54,518.02,-388.84,550.49,-665.77
2009-08-02T00:15:33.050Z,317.72,508.61,-388.33,675.53,-141.50
2009-08-02T00:17:15.580Z,336.60,485.10,-387.93,250.38,-730.37
2009-08-02T00:18:51.989Z,312.22,465.34,-387.99,673.02,-199.03
2009-08-02T00:20:29.927Z,345.17,577.52,-387.05,148.74,-209.84
2009-08-02T00:22:06.335Z,302.20,559.86,-384.95,12.19,-144.65
2009-08-02T00:23:44.275Z,337.21,566.34,-385.02,141.30,-195.78
2009-08-02T00:25:20.824Z,318.77,500.49,-383.70,134.50,-178.78
2009-08-02T00:28:35.031Z,302.14,426.49,-383.72,598.19,-850.87
2009-08-02T00:30:12.969Z,310.76,418.12,-384.88,442.76,-103.42
2009-08-02T00:31:50.909Z,309.64,411.94,-384.86,489.56,-272.78
2009-08-02T00:33:31.908Z,340.69,423.87,-383.83,500.52,148.96
2009-08-02T00:35:06.785Z,323.42,437.74,-381.94,691.21,-298.24
2009-08-02T00:36:47.785Z,317.58,443.29,-383.35,791.65,474.21
2009-08-02T00:38:25.724Z,311.57,432.27,-383.23,687.01,180.88
2009-08-02T00:40:03.664Z,302.48,414.00,-384.62,556.99,173.47
2009-08-02T00:41:41.602Z,325.56,483.83,-383.43,800.76,-318.98
2009-08-02T00:43:16.481Z,307.51,400.13,-385.47,366.32,-742.51
2009-08-02T00:44:54.420Z,304.29,444.91,-382.25,958.15,875.79
2009-08-02T00:46:35.418Z,309.31,548.10,-380.61,162.80,-499.02
2009-08-02T00:48:13.357Z,304.08,529.87,-380.06,153.50,-485.50
2009-08-02T00:49:51.296Z,325.35,541.23,-380.70,158.02,-189.03
2009-08-02T00:51:26.175Z,311.31,525.13,-383.82,162.89,-646.28
2009-08-02T00:53:04.114Z,315.59,557.38,-380.09,159.74,-399.37
2009-08-02T00:54:45.114Z,299.27,532.82,-382.30,11.78,-412.70
2009-08-02T00:56:23.052Z,312.85,533.97,-381.26,153.14,-507.18
2009-08-02T00:57:59.461Z,318.58,541.78,-380.58,158.27,-350.43
2009-08-02T00:59:37.399Z,286.59,549.70,-380.04,150.75,-334.40
2009-08-02T01:01:16.868Z,320.44,527.49,-382.41,138.07,831.59
2009-08-02T01:02:54.807Z,332.23,540.62,-380.73,138.08,397.38
2009-08-02T01:04:29.826Z,315.21,530.42,-378.71,12.50,880.68
2009-08-02T01:06:09.155Z,300.74,514.04,-378.24,11.49,347.75
2009-08-02T01:07:47.234Z,294.00,481.34,-375.15,11.31,-108.79
2009-08-02T01:09:22.113Z,306.72,515.58,-375.20,11.42,744.45
2009-08-02T01:11:01.581Z,292.76,523.89,-375.58,162.35,-162.83
2009-08-02T01:12:37.850Z,286.81,535.22,-375.12,173.02,-131.35
2009-08-02T01:14:15.789Z,303.39,583.15,-375.94,151.04,-145.56
2009-08-02T01:15:53.727Z,279.35,572.89,-374.90,137.94,-478.96
2009-08-02T01:17:31.666Z,288.11,585.12,-375.25,12.84,333.77
2009-08-02T01:19:11.136Z,289.78,538.80,-376.02,143.92,-436.64
2009-08-02T01:20:44.483Z,298.86,548.83,-375.53,152.35,-496.43
2009-08-02T01:22:25.483Z,317.61,547.42,-375.55,146.33,-461.95
2009-08-02T01:24:03.422Z,300.38,536.97,-375.16,150.82,-653.41
2009-08-02T01:25:38.300Z,309.96,550.46,-375.26,149.83,-521.67
2009-08-02T01:27:16.238Z,298.99,525.78,-374.69,148.73,-360.03
2009-08-02T01:28:55.743Z,322.85,515.42,-377.09,140.96,796.54
2009-08-02T01:30:32.116Z,313.86,528.03,-374.44,130.92,-216.76
2009-08-02T01:32:10.055Z,311.19,538.83,-375.78,12.15,-290.13
2009-08-02T01:33:48.135Z,321.56,540.66,-375.07,10.61,-481.12
2009-08-02T01:35:25.969Z,330.21,532.73,-377.16,10.53,309.08
2009-08-02T01:37:06.968Z,345.79,524.43,-378.83,876.86,431.69
2009-08-02T01:38:44.872Z,338.42,543.40,-374.25,926.08,708.36
2009-08-02T01:40:22.810Z,330.58,546.09,-371.53,148.25,281.85
2009-08-02T01:41:57.688Z,300.62,525.82,-369.41,140.87,-112.11
2009-08-02T01:43:34.097Z,308.13,510.01,-362.86,184.25,-770.23
2009-08-02T01:45:13.566Z,322.99,540.49,-368.21,148.63,-119.99
2009-08-02T01:46:53.035Z,287.81,518.44,-384.33,12.32,675.55
2009-08-02T01:48:29.584Z,273.93,474.72,-383.48,703.99,839.29
2009-08-02T01:50:04.322Z,275.54,589.70,-376.52,547.64,386.80
2009-08-02T01:51:42.402Z,253.28,522.45,-378.13,644.71,-195.48
2009-08-02T01:53:20.340Z,265.74,486.78,-378.48,537.31,-987.66
2009-08-02T01:55:01.200Z,284.25,519.54,-379.74,364.88,-282.85
2009-08-02T01:56:42.340Z,276.18,489.02,-380.22,520.39,119.37
2009-08-02T01:58:18.607Z,254.19,487.63,-382.00,991.91,-657.75
2009-08-02T01:59:52.096Z,279.19,545.27,-379.14,716.76,109.81
2009-08-02T02:01:30.035Z,271.43,515.39,-376.42,617.15,-201.38
2009-08-02T02:03:09.364Z,263.02,503.06,-378.13,186.09,584.19
